chembl_id,pchembl_value,canonical_smiles,scaffolds_csk
349,CHEMBL516033,7.3,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1S(C)(=O)=O,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
350,CHEMBL519947,7.8,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1cccc(Cl)c1,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
351,CHEMBL520750,8.1,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1cccc(F)c1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
352,CHEMBL524378,8.24,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cncn2C)cn1C,C(CCCCCCC1CCC2C1CCC1C3CCCCC3CCC21)CCCCCC1CCC(CCC2CCCC2)C1
353,CHEMBL541245,7.58,COc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C(F)(F)F)cc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,C1CCC(CCC2CCC3C2CCC(C2CCCCC2)C2C4CCCCC4CCC32)CC1
354,CHEMBL479431,7.7,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccc(F)cc1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
355,CHEMBL518451,8.2,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(Cl)cc(Cl)cc1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
356,CHEMBL481784,7.4,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1cccnc1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
357,CHEMBL465919,8.2,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccc2[nH]ccc2c1,C(CCCC1CCC2CCCC2C1)CCCC1CCC(C2CCCCC2)C1
358,CHEMBL517933,7.8,Nc1c(C(=O)NCC(O)(CN(CCO)C(=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
359,CHEMBL464245,7.7,Nc1c(C(=O)NCC(O)(CN(CCF)C(=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
360,CHEMBL465927,7.8,CCCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
361,CHEMBL464907,7.1,CN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
362,CHEMBL549778,7.68,COc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,C1CCC(CCC2CCC3C2CCC(C2CCCCC2)C2C4CCCCC4CCC32)CC1
363,CHEMBL540936,7.85,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3nccn3C)cn2C)cn1C,C(CCCCCCC1CCC2C1CCC1C3CCCCC3CCC21)CCCCCC1CCC(CCC2CCC(CCC3CCCC3)C2)C1
364,CHEMBL564310,7.39,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC)cc3)OC[C@@]21C,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
365,CHEMBL539699,8.07,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCNC(=S)NCCCN(C)CCCNC(=O)CCNC(=O)c1cc(NC(=O)c2nccn2C)cn1C,C(CCCCCCCCCCC1CCC(CCC2CCCC2)C1)CCCCCCCCCCC1CCC2C1CCC1C3CCCCC3CCC21
366,CHEMBL551259,7.24,C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(SC)cc3)OC[C@@]21C,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
367,CHEMBL555872,8.15,CSc1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
368,CHEMBL563544,7.7,CN(C)c1ccc([C@H]2OC[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
369,CHEMBL551816,9.333333333333334,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
370,CHEMBL549896,7.77,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
371,CHEMBL556231,9.5,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(F)cccc1F,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
372,CHEMBL563916,8.03,CC(=O)NCCC(=O)NCCCN(C)CCCNC(=S)NCCSCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
373,CHEMBL564700,7.17,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,C1CCC(C2CCC3CCCC3C3CCC4CCCCC4C23)CC1
374,CHEMBL550082,7.82,CC(C)CNC(=S)NCCSCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
375,CHEMBL553019,8.01,CC(=O)NCCNC(=S)NCCSCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
376,CHEMBL552770,8.08,CC(=O)NCCCN(C)CCCNC(=S)NCCSCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
377,CHEMBL550258,9.3,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(C)cccc1C,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
378,CHEMBL563812,9.6,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1Cl,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
379,CHEMBL550933,9.5,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1C,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
380,CHEMBL550730,9.033333333333333,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1F,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
381,CHEMBL564160,9.7,CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1F,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
382,CHEMBL560797,9.6,CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1F,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
383,CHEMBL559115,9.5,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1F,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
384,CHEMBL561475,9.4,CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
385,CHEMBL561276,9.1,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
386,CHEMBL559942,9.4,CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
387,CHEMBL558716,8.5,CCCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
388,CHEMBL559742,8.3,CN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
389,CHEMBL563595,9.1,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)C(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
390,CHEMBL559547,8.6,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)S(=O)(=O)c1ccccc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
391,CHEMBL559546,8.1,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
392,CHEMBL562337,7.6,CCN(CC(O)(CNc1nc(C)nc2c1cnn2-c1ccccc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
393,CHEMBL564332,7.5,CCN(CC(O)(CNC(=O)c1cnn(-c2ccccc2)c1N)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
394,CHEMBL1676,9.75,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,C1CCC(CCC2CCC3C2CCC2C4CCCCC4CCC32)C1
395,CHEMBL1093772,7.2,CCn1ncc2c(Cl)c(C(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)cnc21,C1CCC(CCCC2CCC3CCCC3C2)CC1
396,CHEMBL1093773,7.2,Cc1nn(C)c2ncc(C(=O)NCc3ccc(Cl)c(C(F)(F)F)c3)c(Cl)c12,C1CCC(CCCC2CCC3CCCC3C2)CC1
397,CHEMBL1093774,7.0,Cc1noc(C)c1-c1ccc(CNC(=O)c2cnc3c(c(C)nn3C)c2Cl)cc1,C(CC1CCC(C2CCCC2)CC1)CC1CCC2CCCC2C1
398,CHEMBL1095228,7.28,Cc1cccc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)c1,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
399,CHEMBL1094526,7.14,OC(c1cccc(Cl)c1)(c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(F)(F)F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
400,CHEMBL1094527,7.0,N#Cc1cccc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)c1,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
401,CHEMBL1094536,7.395,N#Cc1cc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)ccc1F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
402,CHEMBL1094206,7.27,OC(c1ccc2c(cnn2-c2ccc(F)cc2)c1)(c1ccccc1F)C(F)(F)F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
403,CHEMBL1094207,7.46,OC(c1ccc2c(cnn2-c2ccc(F)cc2)c1)(c1ccccc1Cl)C(F)(F)F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
404,CHEMBL1094208,7.265,OC(c1ccc2c(cnn2-c2ccc(F)cc2)c1)(c1cccc(Cl)c1Cl)C(F)(F)F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
405,CHEMBL1094209,7.85,OC(c1ccnc(Cl)c1)(c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(F)(F)F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
406,CHEMBL1094514,7.23,Cc1cc(C(O)(c2ccc3c(cnn3-c3ccc(F)cc3)c2)C(F)(F)F)ccc1F,C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1
407,CHEMBL1086484,8.0,O=S(=O)(Cc1ccccc1)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,C1CCC(CCCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
408,CHEMBL1082780,7.45,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccsc1,C1CCC(C2CCC3CC(C4CCC(CCC5CCCC5)CC4)CCC32)CC1
409,CHEMBL1083709,7.6,CC(C)S(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,C1CCC(C2CCC3C(CCC3C3CCCCC3)C2)CC1
410,CHEMBL1084013,7.449999999999999,COc1cccc(S(=O)(=O)Nc2ccc(-c3ccc4c(cnn4-c4ccc(F)cc4)c3)c(C(F)(F)F)c2)c1,C1CCC(CCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
411,CHEMBL1086260,7.55,CC(C)N(c1ccccc1)S(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,C1CCC(CCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
412,CHEMBL1086261,7.6,CCCCN(c1ccccc1)S(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,C1CCC(CCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
413,CHEMBL1085958,7.25,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1cccc(OC(F)(F)F)c1,C1CCC(CCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
414,CHEMBL1084014,7.25,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,C1CCC(CCC2CCC(C3CCC4C(CCC4C4CCCCC4)C3)CC2)CC1
415,CHEMBL1257221,8.0,COc1ccc(F)cc1C(C)(C)CC(O)(CNc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,C1CCC(CCCCCC2CCC3CCCCC3C2)CC1
416,CHEMBL1254994,8.625,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc2ncccc21)C(F)(F)F,C1CCC(CCCCC2CCC3CCCCC23)CC1
417,CHEMBL1257342,7.8,CC(C)(CC(O)(CNc1cccc2ccccc12)C(F)(F)F)c1cc(F)ccc1O,C1CCC(CCCCCC2CCCC3CCCCC23)CC1
418,CHEMBL1254734,8.192499999999999,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
419,CHEMBL1257343,7.65,COc1ccc(F)cc1C(C)(C)CC(O)(CNc1cccc2ncccc12)C(F)(F)F,C1CCC(CCCCCC2CCCC3CCCCC23)CC1
420,CHEMBL1257453,8.299999999999999,CC(C)(CC(O)(CNc1cccc2ncccc12)C(F)(F)F)c1cc(F)ccc1O,C1CCC(CCCCCC2CCCC3CCCCC23)CC1
421,CHEMBL1254907,7.805,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2s1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
422,CHEMBL1254735,8.115,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
423,CHEMBL1257454,8.499999999999998,COc1ccc(F)cc1C(C)(C)CC(O)(CNc1cccc2nc(C)ccc12)C(F)(F)F,C1CCC(CCCCCC2CCCC3CCCCC23)CC1
424,CHEMBL1257572,8.24,Cc1ccc2c(NCC(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cccc2n1,C1CCC(CCCCCC2CCCC3CCCCC23)CC1
425,CHEMBL1254651,7.635,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
426,CHEMBL1254652,7.68,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccnc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
427,CHEMBL1254906,7.66,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2o1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
428,CHEMBL1255080,8.256666666666666,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
429,CHEMBL1253819,8.403333333333332,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2cnccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
430,CHEMBL1253898,8.086666666666666,CC(C)(C[C@@](O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(F)ccc1O,C1CCC(CCCCC2CC3CCCCC3C2)CC1
431,CHEMBL1254420,8.335,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(F)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
432,CHEMBL1254419,8.085,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cccc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
433,CHEMBL1253899,8.033333333333333,CC(C)(C[C@@](O)(Cc1cc2cnccc2[nH]1)C(F)(F)F)c1cc(F)ccc1O,C1CCC(CCCCC2CC3CCCCC3C2)CC1
434,CHEMBL1254344,7.91,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2cccnc2)ccc1O,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
435,CHEMBL1254494,7.96,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(Cl)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
436,CHEMBL1254173,7.81,COc1ccc(-c2ccncc2)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
437,CHEMBL1644754,7.89,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
438,CHEMBL1644755,8.33,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2(C)C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
439,CHEMBL1644756,8.06,C=CCC1(C)C(=O)C(C)(C)Nc2c(C)cc(-c3cccc4cc[nH]c34)c(Cl)c21,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
440,CHEMBL1644757,7.470000000000001,CC(C)=CCC1(C)C(=O)C(C)(C)Nc2c(C)cc(-c3cccc4cc[nH]c34)c(Cl)c21,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
441,CHEMBL1644760,8.5,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
442,CHEMBL1644761,7.64,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2(C)C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
443,CHEMBL1644765,7.62,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)[C@@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
444,CHEMBL1644759,8.290000000000001,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
445,CHEMBL61,7.85,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,C1CCC(C2C3CCCC3CC3CC4CCCC4CC32)CC1
446,CHEMBL1254264,7.9,COc1ccc(-c2cncnc2)cc1C(C)(C)C[C@@](O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
447,CHEMBL1253986,7.77,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1ccccc1,C1CCC(CCCCC2CC3CCCCC3C2)CC1
448,CHEMBL1254265,7.703333333333333,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2ccccc2)ccc1O,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
449,CHEMBL1254080,7.66,COc1ccc(-c2ccccc2)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
450,CHEMBL1254345,7.699999999999999,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2cncnc2)ccc1O,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
451,CHEMBL1253987,7.32,CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cccc(F)c1,C1CCC(CCCCC2CC3CCCCC3C2)CC1
452,CHEMBL1254174,7.4350000000000005,COc1ccc(-c2cncnc2)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,C1CCC(C2CCCC(CCCCC3CC4CCCCC4C3)C2)CC1
453,CHEMBL1668063,9.133333333333333,CCN(C[C@](O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,C(CCCC1CCCC2C(C3CCCCC3)CCC12)CCC1CCCCC1
454,CHEMBL1668064,8.366666666666667,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(F)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
455,CHEMBL1668065,7.800000000000001,Cc1cc(C)c(S(=O)(=O)NC[C@@H](C)Nc2cc(C)cc3c2cnn3-c2ccc(F)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
456,CHEMBL1668066,7.833333333333333,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(F)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
457,CHEMBL1668067,7.666666666666667,COc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cc(C)cc32)cc1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
458,CHEMBL1668068,8.266666666666667,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(C#N)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
459,CHEMBL1668069,7.900000000000001,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(S(C)(=O)=O)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
460,CHEMBL1668072,8.200000000000001,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NC(C)C)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
461,CHEMBL1668073,8.366666666666667,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NC3CC3)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C2CCC3C2CCC(CC3CC3)CC2)CC1
462,CHEMBL1668074,7.833333333333333,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(NCC(N)=O)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
463,CHEMBL1668076,7.8,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2ccc(N[C@@H](C)C(N)=O)cc2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
464,CHEMBL1668077,9.133333333333335,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(NC(C)C)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
465,CHEMBL1668078,8.833333333333334,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(NC3CC3)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C2CCC3C2CCCC(CC3CC3)C2)CC1
