receptor,generator,split,threshold,TUPOR,ASER,SESY
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.55,0.8346429730687854,1.5160580549215,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.6,0.7216731292808856,0.9665199959523258,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.65,0.5533339925226847,0.6213121986970882,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.7,0.4742075982929787,0.40343350350142926,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.75,0.42388363400394347,0.2514399301992468,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.8,0.3912031472660581,0.14703808708573526,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.85,0.36110801347713906,0.07704533635451928,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.9,0.3254404233578461,0.03657812449514844,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,0.95,0.291929427245193,0.01225137789700376,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,dis,1.0,0.25863196330344673,0.0034430741098554,0.9135923056942771
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.5,0.9793464427196744,3.1886904577987667,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.55,0.9334040811701302,1.9750416510000193,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.6,0.8850610042958469,1.272355038752039,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.65,0.8241025576856937,0.8136857606540489,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.7,0.7373080108640028,0.5153598768951153,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.75,0.6830824361214545,0.3128103265881944,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.8,0.6161710196681266,0.17876028272454808,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.85,0.5671383186366674,0.09282403254416724,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.9,0.5296438400040702,0.042513271822724755,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,0.95,0.49579609280456394,0.014290829945047281,0.9255692594172494
Leukocyte_elastase,DrugEx_GT_epsilon_0.6_250k,sim,1.0,0.4425293206496333,0.004238971180992141,0.9255692594172494
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.5,0.864350106848679,0.4622426014417421,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.55,0.7731283483862702,0.2431535683998201,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.6,0.6603987309612519,0.12191658848809225,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.65,0.5221598152783307,0.05779565650503048,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.7,0.4467505032056819,0.02727177717436934,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.75,0.37014815911955934,0.013177371546041362,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.8,0.31790771267616835,0.00637022368691838,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.85,0.25385788267451065,0.003033864946320717,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.9,0.19705810218468187,0.001248435136911774,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,0.95,0.10482849224779667,0.00041134146873124725,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,dis,1.0,0.05509371742049742,0.00015770323202485785,0.9270617987210661
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.5,0.8430794181593768,0.16039728567546954,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.55,0.7464692131526982,0.0771902699717643,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.6,0.6434043091278568,0.03803222949326622,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.65,0.5462848325187974,0.01857697159825652,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.7,0.47359656751827045,0.00939609465159778,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.75,0.374322782194321,0.0046291949803913,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.8,0.2877311962131266,0.00228399803287992,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.85,0.1924078447852357,0.0011812988317692807,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.9,0.13735261459253215,0.0005231869393768586,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,0.95,0.08260016346881616,0.00019825925636804206,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.1_250k,sim,1.0,0.0426074729828797,9.482365901721256e-05,0.9392220669969346
Leukocyte_elastase,DrugEx_RNN_epsilon_0.6_250k,dis,1.0,0.2413147051770817,0.0023155143578892402,0.9142827244029906
Leukocyte_elastase,DrugEx_RNN_epsilon_0.6_250k,sim,1.0,0.39307112743596784,0.00304462259626226,0.9242151179048734
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.5,0.37383446287333505,0.0055048,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.55,0.2522917623353421,0.0015072,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.6,0.16641800640504797,0.0005008,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.65,0.08361973363026845,0.0001816,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.7,0.0390772347390541,6.000000000000001e-05,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.75,0.02598013219118992,2.64e-05,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.8,0.01111690452806216,9.6e-06,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.85,0.00509465281835512,3.2e-06,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.9,0.00169491525423728,1.6e-06,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,0.95,0.0,0.0,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,dis,1.0,0.0,0.0,0.5005752
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.5,0.5348037977757272,0.0449264,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.55,0.4095882521820345,0.0269152,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.6,0.2731800738847333,0.016488799999999998,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.65,0.19552581175250922,0.0098096,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.7,0.142589099259732,0.0054312,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.75,0.10711749601982501,0.0029488,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.8,0.08103061587900662,0.0014768,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.85,0.038386385538626076,0.0005504,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.9,0.0143266475644699,9.92e-05,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,0.95,0.005730659025787959,1.52e-05,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.01_250k,sim,1.0,0.0005730659025787799,8.000032000128001e-07,0.5381432
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.5,0.37710940004023685,0.0033096,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.55,0.22155047090926408,0.0009112,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.6,0.10981049708979977,0.0002536,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.65,0.05402938290992042,7.439999999999999e-05,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.7,0.02790455221624878,2.8800000000000002e-05,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.75,0.017000523279558883,1.1200000000000001e-05,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.8,0.010486330916887878,5.6e-06,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.85,0.00325741525423728,1.6e-06,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9,0.00169491525423728,8e-07,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95,0.00169491525423728,8e-07,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,1.0,0.0,0.0,0.5219351999999999
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.5,0.5208237591088108,0.08288559999999999,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.55,0.43579764225635864,0.0511464,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.6,0.3405349407987176,0.032621599999999994,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.65,0.24392026088275137,0.0198992,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.7,0.19507983393444792,0.011429600000000002,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.75,0.14687074582151832,0.0064448000000000005,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.8,0.08869783856430238,0.0036064000000000005,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85,0.05528559221269972,0.0019072,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9,0.030945558739255002,0.0007752,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95,0.018338108882521482,0.0002048,0.5467728000000001
Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,1.0,0.00515759312320916,2.160233305196e-05,0.5467728000000001
Leukocyte_elastase,Molpher_250k,dis,0.5,0.8934249626463565,1.6667515622254947,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.55,0.736932131590774,1.0599415763614903,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.6,0.6360174146205338,0.7158308112006593,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.65,0.5266720046995357,0.4800894154287553,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.7,0.45273675810525027,0.32841528563480155,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.75,0.3846510381517732,0.21516164228666254,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.8,0.34466053726829854,0.13571322112439888,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.85,0.3071804901210939,0.07684257771465022,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.9,0.27600305447052603,0.03919487438878344,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,0.95,0.23187217675359725,0.01422112748814106,0.6463831467612454
Leukocyte_elastase,Molpher_250k,dis,1.0,0.1865371271222292,0.0047160642294433,0.6463831467612454
Leukocyte_elastase,Molpher_250k,sim,0.5,0.9451566697292291,2.012830410008015,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.55,0.8997436400620178,1.325019478212002,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.6,0.8421039523574958,0.9198798066849561,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.65,0.7946103616037256,0.6284091542121446,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.7,0.7252945874576338,0.42594628404528817,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.75,0.6513144174672443,0.2747602412210355,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.8,0.5910790874554863,0.17366092480292242,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.85,0.5312230617563911,0.09875977487393046,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.9,0.4905762250993351,0.049881084049860504,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,0.95,0.42664312012017663,0.01887012423587746,0.6506075675987015
Leukocyte_elastase,Molpher_250k,sim,1.0,0.33957807667771106,0.006565058727116819,0.6506075675987015
Leukocyte_elastase,REINVENT_250k,dis,0.5,0.6767696721103293,2.2238627191456555,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.55,0.5461985315770671,1.1034885931153844,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.6,0.4364359651515409,0.5736173605759154,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.65,0.3760116889147947,0.2874971161886302,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.7,0.3285501315683773,0.1403562594071376,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.75,0.3092964291854272,0.06988387758755601,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.8,0.28811328638661127,0.03444856699704426,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.85,0.2711981101090236,0.015594099326344441,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.9,0.2478206963858673,0.00668306997475054,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,0.95,0.20466255215977247,0.00254181909377434,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,dis,1.0,0.13426029848647575,0.00089230020514094,0.6231037061190788
Leukocyte_elastase,REINVENT_250k,sim,0.5,0.667460735933439,8.432720915770371,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.55,0.5815767150432608,4.448162508384511,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.6,0.5083077756380586,2.0798346292110255,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.65,0.46522536842428686,0.8500172638550099,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.7,0.4327187031385814,0.33269018471995027,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.75,0.402989657326677,0.13047390492842387,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.8,0.3966859323983102,0.05249525367777842,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.85,0.37326061151477247,0.02051396912177748,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.9,0.335426285078647,0.00810627151425718,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,0.95,0.2920668580190077,0.00283473679542308,0.6432167163372183
Leukocyte_elastase,REINVENT_250k,sim,1.0,0.18385200488820652,0.0009330507260405877,0.6432167163372183
Leukocyte_elastase,addcarbon_250k,dis,0.5,0.6543249013140116,4.8857272,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.55,0.5701959346929726,3.2593424,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.6,0.5133490867325203,2.2525096,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.65,0.4324935948582027,1.5004832000000001,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.7,0.3702896397635217,0.9981536,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.75,0.3390292517373147,0.6378864,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.8,0.31118034378983833,0.397028,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.85,0.27743791003522206,0.2288552,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.9,0.242654078933137,0.123752,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,0.95,0.1976742272030218,0.0523328,0.0368072
Leukocyte_elastase,addcarbon_250k,dis,1.0,0.145723531881126,0.01748441131493924,0.0368072
Leukocyte_elastase,addcarbon_250k,sim,0.5,0.9089732362762015,7.261979200000001,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.55,0.8555606785475591,5.1058688000000005,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.6,0.8159943681226558,3.6814608,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.65,0.7597401637066852,2.5556848000000003,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.7,0.6918612153714869,1.7318168,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.75,0.6440554257738256,1.1110624,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.8,0.5945459007749572,0.7128096,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.85,0.5582549390014857,0.4329432000000001,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.9,0.5132003084367154,0.22600159999999997,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,0.95,0.43997723478687767,0.0882448,0.037265599999999996
Leukocyte_elastase,addcarbon_250k,sim,1.0,0.30917792414425826,0.03024150169833902,0.037265599999999996
