molregno,stand_type,pchembl_value,stand_value,canonical_smiles,stand_inchi,chembl_id,tid,pref_name,scaffolds_csk,mfp
63,2159403,IC50,8.24,5.8,CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1C(=O)CC2,PIQAOEDOJPUANY-UHFFFAOYSA-N,CHEMBL3950032,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc430>
64,179727,IC50,6.25,560.0,COc1ccc(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)cc1,RMVRFXPWQGESLH-NGLJXFLDSA-N,CHEMBL107287,235,Leukocyte elastase ,C1CCC(CCC(CCC2CCCC2)C2CC3CC4CC(C4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc4a0>
65,1573878,IC50,7.7,20.0,CCOC(=O)c1nn(C(=O)c2ccccc2)c2ccc([N+](=O)[O-])cc12,HHHNKXDVVRBCAF-UHFFFAOYSA-N,CHEMBL2409455,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc510>
66,117563,IC50,6.52,300.0,CCC1C(=O)N2C(C(=O)OCc3ccccc3)=C(c3ccccc3)S[C@H]12,YZJZTHCPJNTLDY-OTOKDRCRSA-N,CHEMBL305625,235,Leukocyte elastase ,C1CCC(CCCC2C3CCC3CC2C2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc580>
67,2137852,IC50,6.47,338.0,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1S(=O)(=O)CC,DKRGGYHXSIEVMY-QFIPXVFZSA-N,CHEMBL3928481,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc5f0>
68,88449,IC50,7.75,18.0,CC(C)C(NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(=O)N1C2CCCCC2C[C@@H]1C(=O)NC(C(=O)C(F)(F)F)C(C)C,VDSVLBRPSRRDNV-YCIPHWOASA-N,CHEMBL294671,235,Leukocyte elastase ,C1CCC(CCCC2CCC(CCCCC3CCC4CCCCC34)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc660>
69,2128687,IC50,8.85,1.4,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1CN1CCOCC1,LAVZJAQSBBOAPA-UHFFFAOYSA-N,CHEMBL3919316,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc6d0>
70,240053,IC50,6.39,404.0,CCOC(=O)C(F)(F)C(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(C)C,RBVHNXWKPIRSTF-LQJZCPKCSA-N,CHEMBL263927,235,Leukocyte elastase ,C1CCC(CCCC2CCC(CCCCCC3CC4CCCCC4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc740>
71,1608190,IC50,7.1,80.0,CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3cc(C(=O)O)ccc3o2)cc1=O,SXFSYTYYYGDVGV-UHFFFAOYSA-N,CHEMBL3093806,235,Leukocyte elastase ,C1CCC(C2CCCCC2CCC2CC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc7b0>
72,2172988,IC50,8.32,4.8,Cn1cc(-c2cc(C#N)ccc2C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cn1,YZWGGEYSZUUVJC-UHFFFAOYSA-N,CHEMBL3963617,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc820>
73,2125813,IC50,8.8,1.6,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CCC2)C1c1ccc(C#N)cc1C(N)=O,FZRNGZMJAHANSY-UHFFFAOYSA-N,CHEMBL3916442,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc890>
74,136900,IC50,6.04,910.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C[S+]([O-])c3ccccc3)CS(=O)(=O)C12,DPYPORNIUGOSQS-NRNSTXTMSA-N,CHEMBL85310,235,Leukocyte elastase ,C1CCC(CCC2CCC3CCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc900>
75,1794926,IC50,8.8,1.6,CCN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,LPHPBGSSYQRRMZ-UHFFFAOYSA-N,CHEMBL3342779,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc970>
76,2111975,IC50,8.85,1.4,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCC(C)(C)O,AGJWFPWQWDTIQC-UHFFFAOYSA-N,CHEMBL3902604,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fc9e0>
77,2105638,IC50,8.66,2.2,Cc1cc(S(C)(=O)=NC#N)ccc1CNC(=O)c1cn(C(C)C)c(C)c(-c2cccc(C(F)(F)F)c2)c1=O,CDZHGEABVVICPW-UHFFFAOYSA-N,CHEMBL3896267,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fca50>
78,2106469,IC50,7.5,32.0,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=O)cn2)cn1C1CCC1,XYERBUCJAGIXSR-UHFFFAOYSA-N,CHEMBL3897098,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcac0>
79,2120660,IC50,8.19,6.4,Cc1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,NMWQJFBMCDWWQF-UHFFFAOYSA-N,CHEMBL3911289,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcb30>
80,280383,IC50,6.5,320.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C)C(=C3SCC(OC(C)=O)CS3)S(=O)(=O)C12,UVBUJKCTJNSPSP-PDYJWHILSA-N,CHEMBL168607,235,Leukocyte elastase ,C1CCC(C2CCC3CCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcba0>
81,2185001,IC50,7.14,72.0,Cc1c(-c2ccnc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cn1C(C)C,QIBRMVYNVLDWIY-UHFFFAOYSA-N,CHEMBL3975630,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcc10>
82,1829881,IC50,6.09,820.0,COC(=O)c1ccccc1NC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,ASVDUHBVSWJLMH-UHFFFAOYSA-N,CHEMBL3398154,235,Leukocyte elastase ,C1CCC(CCC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcc80>
83,2102700,IC50,8.0,10.1,N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)c(-c2ccoc2)c1,RGMVBXLMCQWEMO-UHFFFAOYSA-N,CHEMBL3893329,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fccf0>
84,135696,IC50,7.0,100.0,CCOC(=O)COC(=O)C1=C(COC(C)=O)CS(=O)(=O)[C@@H]2[C@@H](OC)C(=O)N12,RWCJMEQNNGROFH-GXTWGEPZSA-N,CHEMBL315714,235,Leukocyte elastase ,C1CCC2CCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcd60>
85,2118765,IC50,7.52,30.1,N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)c(Cl)c1,ZIHDPDLTWLAQPK-UHFFFAOYSA-N,CHEMBL3909394,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcdd0>
86,1573875,IC50,7.82,15.0,COC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc([N+](=O)[O-])cc12,WQDQVYGCTAVNKI-UHFFFAOYSA-N,CHEMBL2409452,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fce40>
87,2147113,IC50,8.22,6.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NCC(=O)N1CCOCC1,RYEKCLJCZXZUTC-UHFFFAOYSA-N,CHEMBL3937742,235,Leukocyte elastase ,C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fceb0>
88,2151567,IC50,8.62,2.4,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1-c1ccn(C)n1,GWVDNLMXBIZMCO-UHFFFAOYSA-N,CHEMBL3942196,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcf20>
89,649058,IC50,6.435,612.4,COc1ccccc1-c1nc2cc(Cl)ccc2c(=O)o1,PKKDUVVKHDAFOC-UHFFFAOYSA-N,CHEMBL1172107,235,Leukocyte elastase ,C1CCC(C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fcf90>
90,265304,IC50,6.29,507.0,CCOC(=O)N1CCC(N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)CC1,QSZWXTATIAPGTB-CGAIIQECSA-N,CHEMBL351784,235,Leukocyte elastase ,C(CCCC1CCCCC1)CCCC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa040>
91,2117069,IC50,8.4,4.0,COC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,OPSVZCJVGSKGCI-UHFFFAOYSA-N,CHEMBL3907698,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa0b0>
92,1166245,IC50,6.0,1000.0,CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,MKTVMEMIKNBVHI-UHFFFAOYSA-N,CHEMBL1808549,235,Leukocyte elastase ,C(CCC1CCCC1)CCC1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa120>
93,2135612,IC50,8.49,3.2,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1-c1ccoc1,IABSYFYOGQQKPU-UHFFFAOYSA-N,CHEMBL3926241,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa190>
94,2165383,IC50,7.58,26.2,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1Cl,CJUAKCMYUAXIOL-UHFFFAOYSA-N,CHEMBL3956012,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa200>
95,2148716,IC50,8.05,9.0,CC[C@H](C)n1cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1C,QDCYZKZTNAODIB-INIZCTEOSA-N,CHEMBL3939345,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa270>
96,2113423,IC50,7.84,14.3,CN1C(=O)CCC1CNC(=O)CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,PUTCOQSAUBMOPL-UHFFFAOYSA-N,CHEMBL3904052,235,Leukocyte elastase ,C1CCC(C2CC(CCCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa2e0>
97,136230,IC50,6.89,130.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(=O)N[C@@H](Cc3ccccc3)C(=O)O)CS(=O)(=O)C12,VWDIAQLSGGZXOF-GHFFVFNYSA-N,CHEMBL85418,235,Leukocyte elastase ,C(CCCC1CCC2CCC2C1)CCC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa350>
98,2196354,IC50,8.01,9.8,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N1CCc2nocc2C1,LEODYYXVZVWHAU-UHFFFAOYSA-N,CHEMBL3986983,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCC4C3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa3c0>
99,2150544,IC50,8.27,5.4,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CC2CC1CN2,JCRDOUOGNROMMA-UHFFFAOYSA-N,CHEMBL3941173,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CC3CC4CCC3C4)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa430>
100,2163232,IC50,8.74,1.8,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NC(C)(C)C#N,ZIUHVTFVMRZYHN-UHFFFAOYSA-N,CHEMBL3953861,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa4a0>
101,253894,IC50,8.05,8.9,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COc1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2c(OC(=O)C(C)(C)C)cccc2o1,WOYYPGZEYALERU-YDZBWFOPSA-N,CHEMBL358943,235,Leukocyte elastase ,C(CCCC1CCCC1CCCCC1CC2CCCCC2C1)CCC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa510>
102,2192942,IC50,8.15,7.0,CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1S(C)(=O)=O,FLPRTIKHIYXERX-UHFFFAOYSA-N,CHEMBL3983571,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa580>
103,2155798,IC50,8.82,1.5,CCS(=O)(=NC#N)c1ccc(CNC(=O)c2cn(-c3ccnn3C)c(C)c(-c3cccc(C(F)(F)F)c3)c2=O)cc1,NCTIPCHNYRXTOW-UHFFFAOYSA-N,CHEMBL3946427,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa5f0>
104,6455,IC50,6.5,320.0,C=CC(C)c1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,BBBLGMRIWZVCJU-UHFFFAOYSA-N,CHEMBL9773,235,Leukocyte elastase ,C1CCC(CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa660>
105,2249846,IC50,9.52,0.3,[C-]#[N+]C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)cc1[S@+](C)[O-],SMRWXARBIWIECD-KKIUXKEOSA-N,CHEMBL4110495,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa6d0>
106,1442842,IC50,6.52,300.0,CCCCNC(=O)CC[Si](O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,FBPIBRMHEXSDCR-GJDOKZOISA-N,CHEMBL2182011,235,Leukocyte elastase ,C1CCC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa740>
107,2102931,IC50,8.07,8.6,Cc1cc(-n2cc(C(=O)NCc3ccc(S(C)(=O)=NC#N)cc3)c(=O)c(-c3cccc(C(F)(F)F)c3)c2C)no1,ZCCMPSPWXYCJRQ-UHFFFAOYSA-N,CHEMBL3893560,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa7b0>
108,2155695,IC50,9.0,1.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccncc1,OUSITUAYCROZCQ-UHFFFAOYSA-N,CHEMBL3946324,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa820>
109,1166225,IC50,6.34,460.0,Cc1cccc(C(=O)n2nc(C(=O)OCC(F)(F)F)c3ccccc32)c1,LDBDVPKKZZLKRF-UHFFFAOYSA-N,CHEMBL1808529,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa890>
110,103383,IC50,7.36,44.0,Cc1cccc2nc(N[C@@H](C)c3ccccc3)oc(=O)c12,CIKYYIMTVLHWRC-LBPRGKRZSA-N,CHEMBL67023,235,Leukocyte elastase ,C1CCC(CCC2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa900>
111,2160683,IC50,8.08,8.4,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NC1CCOCC1,QEFXOBKNDNHPJT-UHFFFAOYSA-N,CHEMBL3951312,235,Leukocyte elastase ,C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa970>
112,264510,IC50,7.24,57.0,CCOC(=O)N1CCC(N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(=O)[C@@H](NC(=O)c2ccc(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)cc2)C(C)C)CC1,UTMHJLQMVSNZMR-XIJSCUBXSA-N,CHEMBL160570,235,Leukocyte elastase ,C1CCC(CCCCCC2CCC(CCCC3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fa9e0>
113,2156425,IC50,8.22,6.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NCC(F)F,OPVGTQXTQYYNAG-UHFFFAOYSA-N,CHEMBL3947054,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7faa50>
114,117309,IC50,6.7,200.0,CN(C(=O)C(F)(F)F)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,CDMMYFXWUKDJJX-SGMGOOAPSA-N,CHEMBL75615,235,Leukocyte elastase ,C1CCC(CCCC2CCC3CCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7faac0>
115,6456,IC50,6.89,130.0,CCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,NSQMOYMYNULOOJ-ZHACJKMWSA-N,CHEMBL9865,235,Leukocyte elastase ,C1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fab30>
116,6466,IC50,7.57,27.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)(C)C)cc2OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,DETJDJKUOCMVDN-UHFFFAOYSA-N,CHEMBL267081,235,Leukocyte elastase ,C1CCC(CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7faba0>
117,134685,IC50,6.0,1000.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,NBHAMBQTQHPTSS-WCQYABFASA-N,CHEMBL84724,235,Leukocyte elastase ,C1CCC2CCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fac10>
118,2133115,IC50,8.96,1.1,CN(C)C(=O)c1cc(C#N)ccc1C1C2=C(CCCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,OIVHHLLEYGZXCI-UHFFFAOYSA-N,CHEMBL3923744,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7fac80>
119,1747070,IC50,6.3,500.0,O=C1/C(=C/c2cccc(-c3ccc(Cl)cc3)c2)Oc2ccccc21,KHFAYLHAZODNKZ-MOSHPQCFSA-N,CHEMBL3262105,235,Leukocyte elastase ,C1CCC(C2CCCC(CC3CC4CCCCC4C3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7d2430>
120,2112555,IC50,7.19,65.0,CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cc(C(F)(F)F)ccn2)C2=C1C(=O)CC2,WNVNFAYTIWZREO-UHFFFAOYSA-N,CHEMBL3903184,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7d2580>
121,2098944,IC50,7.36,43.6,CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2ccnc(C(F)(F)F)c2)C2=C1C(=O)CC2,UOBAZMJDBIWTHF-UHFFFAOYSA-N,CHEMBL3889573,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7d2350>
122,1166215,IC50,6.11,780.0,CCCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccccc12,UIZMDHDCVILVBH-UHFFFAOYSA-N,CHEMBL1808519,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7d2820>
123,592097,IC50,7.33,47.0,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CN1C(=O)N(CC(=O)O)C(=O)C1(C)C)C(C)C)C(=O)c1nc2ccccc2o1,UFXGRDISHSOWGA-IGKWTDBASA-N,CHEMBL594037,235,Leukocyte elastase ,C(CCC1CCCC1)CCC1CCCC1CCCCC1CC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7d2eb0>
124,2193296,IC50,8.89,1.3,CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CC(=O)O,VZTMRICVNSDIJU-UHFFFAOYSA-N,CHEMBL3983925,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab59e510>
125,2110083,IC50,9.0,1.0,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCC(=O)N1CCOCC1,IPWWYUGRJUVQIY-UHFFFAOYSA-N,CHEMBL3900712,235,Leukocyte elastase ,C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7e46d0>
126,1573858,IC50,6.58,260.0,CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccc(Br)cc12,JUBGEXACRYVWBP-UHFFFAOYSA-N,CHEMBL2409435,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7e4c80>
127,450594,IC50,7.09,81.0,O=C1c2ccccc2S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,CCGODDKNKIRBST-UHFFFAOYSA-N,CHEMBL518500,235,Leukocyte elastase ,C1CCC(C2CC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7e42e0>
